,UUID,UID,RECEIVED TIME,RSSI,DISTANCE(m),APP STATUS,BATTERY,UID_new
385,63_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:38,-86.0,21.4,Foreground,0.85,156.0
386,348_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:39,-73.0,3.1,Foreground,0.85,146.0
387,348_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:39,-80.0,9.1,Foreground,0.85,166.0
388,348_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:39,-86.0,22.0,Foreground,0.85,152.0
389,348_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:39,-90.0,28.2,Foreground,0.85,160.0
390,478_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:39,-68.0,1.7,Foreground,0.85,148.0
391,478_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:39,-82.0,11.1,Foreground,0.85,154.0
392,478_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:39,-91.0,26.4,Foreground,0.85,162.0
393,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:39,-69.0,1.6,Foreground,0.85,150.0
394,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:39,-69.0,1.6,Foreground,0.85,148.0
395,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:39,-74.0,3.1,Foreground,0.85,146.0
396,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:39,-85.0,9.5,Foreground,0.85,166.0
397,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:39,-85.0,11.3,Foreground,0.85,168.0
398,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:39,-84.0,12.5,Foreground,0.85,170.0
399,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:39,-90.0,16.7,Foreground,0.85,156.0
400,406_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:39,-68.0,1.3,Foreground,0.85,150.0
401,406_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:39,-84.0,11.8,Foreground,0.85,170.0
402,406_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:39,-83.0,19.0,Foreground,0.85,156.0
403,198_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:40,-66.0,2.3,Foreground,0.85,146.0
404,198_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:40,-82.0,9.1,Foreground,0.85,166.0
405,198_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:40,-86.0,20.7,Foreground,0.85,152.0
406,198_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:40,-90.0,27.4,Foreground,0.85,160.0
407,38_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:40,-71.0,1.8,Foreground,0.85,148.0
408,38_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:40,-84.0,11.1,Foreground,0.85,154.0
409,38_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:40,-83.0,14.3,Foreground,0.85,168.0
410,38_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:40,-89.0,25.1,Foreground,0.85,162.0
411,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:40,-69.0,1.6,Foreground,0.85,150.0
412,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:40,-69.0,1.7,Foreground,0.85,148.0
413,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:40,-67.0,2.3,Foreground,0.85,146.0
414,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:40,-82.0,9.4,Foreground,0.85,166.0
415,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:40,-83.0,11.0,Foreground,0.85,168.0
416,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:40,-81.0,12.4,Foreground,0.85,154.0
417,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:40,-93.0,13.8,Foreground,0.85,170.0
418,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:40,-85.0,16.2,Foreground,0.85,156.0
419,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:40,-90.0,30.4,Foreground,0.85,152.0
420,773_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:40,-88.0,33.0,Foreground,0.85,160.0
421,989_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:40,-70.0,1.5,Foreground,0.85,150.0
422,989_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:40,-90.0,12.9,Foreground,0.85,170.0
423,989_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:40,-92.0,19.8,Foreground,0.85,156.0
424,34_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:41,-66.0,1.9,Foreground,0.85,146.0
425,34_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:41,-85.0,9.5,Foreground,0.85,166.0
426,34_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:41,-86.0,19.8,Foreground,0.85,152.0
427,132_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:41,-69.0,1.8,Foreground,0.85,148.0
428,132_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:41,-83.0,13.1,Foreground,0.85,168.0
429,132_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:41,-89.0,24.3,Foreground,0.85,162.0
430,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:41,-70.0,1.7,Foreground,0.85,148.0
431,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:41,-68.0,2.0,Foreground,0.85,146.0
432,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:41,-87.0,10.0,Foreground,0.85,166.0
433,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:41,-81.0,11.1,Foreground,0.85,154.0
434,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:41,-88.0,11.9,Foreground,0.85,168.0
435,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:41,-87.0,14.1,Foreground,0.85,170.0
436,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:41,-84.0,15.5,Foreground,0.85,156.0
437,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:41,-89.0,28.9,Foreground,0.85,152.0
438,481_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:41,-90.0,31.4,Foreground,0.85,160.0
439,475_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:41,-70.0,1.6,Foreground,0.85,150.0
440,475_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:41,-88.0,19.7,Foreground,0.85,156.0
441,927_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:42,-78.0,2.2,Foreground,0.85,146.0
442,927_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:42,-85.0,9.8,Foreground,0.85,166.0
443,927_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:42,-84.0,18.2,Foreground,0.85,152.0
444,927_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:42,-94.0,29.0,Foreground,0.85,160.0
445,534_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:42,-68.0,1.7,Foreground,0.85,148.0
446,534_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:42,-93.0,12.6,Foreground,0.85,154.0
447,534_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:42,-84.0,12.8,Foreground,0.85,168.0
448,534_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:42,-89.0,23.8,Foreground,0.85,162.0
449,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:42,-72.0,1.8,Foreground,0.85,150.0
450,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:42,-72.0,1.9,Foreground,0.85,148.0
451,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:42,-73.0,2.2,Foreground,0.85,146.0
452,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:42,-86.0,12.3,Foreground,0.85,168.0
453,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:42,-84.0,13.7,Foreground,0.85,170.0
454,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:42,-84.0,14.9,Foreground,0.85,156.0
455,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:42,-87.0,26.7,Foreground,0.85,152.0
456,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:42,-86.0,27.2,Foreground,0.85,162.0
457,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:42,-90.0,30.3,Foreground,0.85,160.0
458,381_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:42,-91.0,34.2,Foreground,0.85,164.0
459,28_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:42,-70.0,1.6,Foreground,0.85,150.0
460,28_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:42,-84.0,12.7,Foreground,0.85,170.0
461,28_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:42,-86.0,19.1,Foreground,0.85,156.0
462,771_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:43,-67.0,1.9,Foreground,0.85,146.0
463,771_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:43,-87.0,18.1,Foreground,0.85,152.0
464,771_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:43,-94.0,30.4,Foreground,0.85,160.0
465,957_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:43,-70.0,1.7,Foreground,0.85,148.0
466,957_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:43,-85.0,12.6,Foreground,0.85,154.0
467,957_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:43,-85.0,12.8,Foreground,0.85,168.0
468,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:43,-71.0,1.9,Foreground,0.85,150.0
469,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:43,-71.0,1.9,Foreground,0.85,148.0
470,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:43,-68.0,1.9,Foreground,0.85,146.0
471,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:43,-83.0,11.9,Foreground,0.85,168.0
472,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:43,-82.0,12.8,Foreground,0.85,170.0
473,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:43,-89.0,15.4,Foreground,0.85,156.0
474,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:43,-85.0,24.0,Foreground,0.85,152.0
475,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:43,-89.0,25.8,Foreground,0.85,162.0
476,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:43,-92.0,30.5,Foreground,0.85,160.0
477,609_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:43,-91.0,33.4,Foreground,0.85,164.0
478,728_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:43,-72.0,1.8,Foreground,0.85,150.0
479,728_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:43,-88.0,13.4,Foreground,0.85,170.0
480,728_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:43,-83.0,17.5,Foreground,0.85,156.0
481,728_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:52:43,-89.0,21.5,Foreground,0.85,164.0
482,94_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:44,-67.0,1.7,Foreground,0.85,146.0
483,94_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:44,-89.0,18.4,Foreground,0.85,152.0
484,94_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:44,-91.0,30.0,Foreground,0.85,160.0
485,403_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:44,-76.0,2.1,Foreground,0.85,148.0
486,403_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:44,-84.0,12.4,Foreground,0.85,154.0
487,403_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:44,-84.0,12.6,Foreground,0.85,168.0
488,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:44,-67.0,1.7,Foreground,0.85,148.0
489,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:44,-67.0,1.7,Foreground,0.85,146.0
490,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:44,-72.0,2.1,Foreground,0.85,150.0
491,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:44,-91.0,11.0,Foreground,0.85,166.0
492,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:44,-83.0,11.6,Foreground,0.85,168.0
493,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:44,-82.0,12.1,Foreground,0.85,170.0
494,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:44,-86.0,22.5,Foreground,0.85,152.0
495,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:44,-89.0,25.0,Foreground,0.85,162.0
496,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:44,-92.0,30.6,Foreground,0.85,160.0
497,73_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:44,-95.0,34.4,Foreground,0.85,164.0
498,276_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:44,-73.0,2.0,Foreground,0.85,150.0
499,276_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:44,-83.0,12.7,Foreground,0.85,170.0
500,276_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:44,-86.0,17.1,Foreground,0.85,156.0
501,276_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:52:44,-89.0,21.5,Foreground,0.85,164.0
502,9_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:45,-69.0,1.7,Foreground,0.85,146.0
503,9_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:45,-86.0,17.9,Foreground,0.85,152.0
504,9_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:45,-92.0,30.2,Foreground,0.85,160.0
505,634_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:45,-70.0,2.0,Foreground,0.85,148.0
506,634_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:45,-83.0,12.0,Foreground,0.85,154.0
507,634_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:45,-85.0,12.6,Foreground,0.85,168.0
508,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:45,-67.0,1.6,Foreground,0.85,146.0
509,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:45,-68.0,1.6,Foreground,0.85,148.0
510,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:45,-72.0,2.2,Foreground,0.85,150.0
511,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:45,-87.0,11.9,Foreground,0.85,166.0
512,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:45,-85.0,12.2,Foreground,0.85,170.0
513,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:45,-87.0,15.5,Foreground,0.85,156.0
514,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:45,-86.0,21.4,Foreground,0.85,152.0
515,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:45,-90.0,24.9,Foreground,0.85,162.0
516,831_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:45,-92.0,30.7,Foreground,0.85,160.0
517,321_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:45,-69.0,1.9,Foreground,0.85,150.0
518,321_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:45,-83.0,12.3,Foreground,0.85,170.0
519,321_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:45,-89.0,17.5,Foreground,0.85,156.0
520,699_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:46,-70.0,1.7,Foreground,0.85,146.0
521,699_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:46,-89.0,10.5,Foreground,0.85,166.0
522,699_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:46,-89.0,18.2,Foreground,0.85,152.0
523,61_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:46,-70.0,2.0,Foreground,0.85,148.0
524,61_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:46,-85.0,12.1,Foreground,0.85,154.0
525,61_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:46,-86.0,12.8,Foreground,0.85,168.0
526,61_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:46,-91.0,24.3,Foreground,0.85,162.0
527,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:46,-65.0,1.4,Foreground,0.85,146.0
528,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:46,-70.0,1.7,Foreground,0.85,148.0
529,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:46,-67.0,1.8,Foreground,0.85,150.0
530,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:46,-85.0,12.1,Foreground,0.85,166.0
531,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:46,-89.0,12.1,Foreground,0.85,154.0
532,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:46,-93.0,13.2,Foreground,0.85,170.0
533,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:46,-87.0,15.7,Foreground,0.85,156.0
534,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:46,-87.0,20.8,Foreground,0.85,152.0
535,949_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:46,-93.0,34.5,Foreground,0.85,164.0
536,90_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:46,-68.0,1.8,Foreground,0.85,150.0
537,90_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:46,-83.0,11.9,Foreground,0.85,170.0
538,90_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:46,-89.0,17.8,Foreground,0.85,156.0
539,121_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:47,-67.0,1.6,Foreground,0.85,146.0
540,121_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:47,-82.0,10.0,Foreground,0.85,166.0
541,121_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:47,-89.0,18.5,Foreground,0.85,152.0
542,121_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:47,-90.0,29.4,Foreground,0.85,160.0
543,856_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:47,-70.0,2.0,Foreground,0.85,148.0
544,856_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:47,-85.0,12.2,Foreground,0.85,154.0
545,856_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:47,-88.0,13.4,Foreground,0.85,168.0
546,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:47,-66.0,1.3,Foreground,0.85,146.0
547,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:47,-71.0,1.8,Foreground,0.85,148.0
548,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:47,-71.0,1.9,Foreground,0.85,150.0
549,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:47,-85.0,12.2,Foreground,0.85,166.0
550,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:47,-82.0,12.5,Foreground,0.85,170.0
551,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:47,-88.0,16.0,Foreground,0.85,156.0
552,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:47,-87.0,20.3,Foreground,0.85,152.0
553,597_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:47,-92.0,30.8,Foreground,0.85,160.0
554,208_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:47,-72.0,1.9,Foreground,0.85,150.0
555,208_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:47,-82.0,11.4,Foreground,0.85,170.0
556,208_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:47,-89.0,18.1,Foreground,0.85,156.0
557,377_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:48,-67.0,1.5,Foreground,0.85,146.0
558,377_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:48,-81.0,9.4,Foreground,0.85,166.0
559,837_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:48,-71.0,2.0,Foreground,0.85,148.0
560,837_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:48,-85.0,12.3,Foreground,0.85,154.0
561,837_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:48,-84.0,13.1,Foreground,0.85,168.0
562,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:48,-66.0,1.2,Foreground,0.85,146.0
563,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:48,-72.0,1.9,Foreground,0.85,148.0
564,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:48,-77.0,2.3,Foreground,0.85,150.0
565,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:48,-82.0,11.9,Foreground,0.85,170.0
566,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:48,-88.0,13.0,Foreground,0.85,166.0
567,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:48,-90.0,16.7,Foreground,0.85,156.0
568,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:48,-86.0,19.6,Foreground,0.85,152.0
569,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:48,-88.0,23.9,Foreground,0.85,162.0
570,271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:48,-92.0,30.9,Foreground,0.85,160.0
571,492_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:48,-72.0,2.0,Foreground,0.85,150.0
572,492_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:48,-83.0,11.2,Foreground,0.85,170.0
573,492_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:48,-93.0,19.0,Foreground,0.85,156.0
574,32_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:49,-66.0,1.4,Foreground,0.85,146.0
575,32_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:49,-86.0,10.1,Foreground,0.85,166.0
576,32_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:49,-91.0,29.2,Foreground,0.85,160.0
577,593_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:49,-72.0,2.1,Foreground,0.85,148.0
