,UUID,UID,RECEIVED TIME,RSSI,DISTANCE(m),APP STATUS,BATTERY,UID_new
886,902_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:27,-79.0,9.1,Foreground,0.93,166.0
887,902_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:27,-95.0,17.1,Foreground,0.93,168.0
888,902_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:27,-91.0,24.1,Foreground,0.93,164.0
889,429_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:27,-85.0,9.1,Foreground,0.93,156.0
890,708_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:28,-77.0,2.1,Foreground,0.93,146.0
891,708_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:28,-83.0,11.2,Foreground,0.93,152.0
892,150_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:28,-69.0,1.9,Foreground,0.93,148.0
893,150_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:30:28,-92.0,20.9,Foreground,0.93,154.0
894,150_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:30:28,-92.0,20.9,Foreground,0.93,168.0
895,367_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:28,-66.0,1.3,Foreground,0.93,148.0
896,367_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:28,-76.0,2.0,Foreground,0.93,146.0
897,367_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:28,-77.0,2.7,Foreground,0.93,150.0
898,367_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:28,-77.0,8.3,Foreground,0.93,156.0
899,367_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:28,-81.0,11.9,Foreground,0.93,154.0
900,367_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:28,-84.0,20.8,Foreground,0.93,164.0
901,386_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:28,-73.0,2.6,Foreground,0.93,150.0
902,386_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:28,-87.0,9.9,Foreground,0.93,156.0
903,386_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:28,-90.0,16.3,Foreground,0.93,170.0
904,232_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:29,-69.0,2.0,Foreground,0.93,146.0
905,232_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:29,-83.0,10.8,Foreground,0.93,152.0
906,232_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:29,-85.0,12.2,Foreground,0.93,166.0
907,339_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:29,-94.0,15.1,Foreground,0.93,162.0
908,339_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:30:29,-85.0,17.0,Foreground,0.93,168.0
909,339_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:30:29,-91.0,22.4,Foreground,0.93,154.0
910,688_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:29,-66.0,1.3,Foreground,0.93,148.0
911,688_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:29,-70.0,1.9,Foreground,0.93,146.0
912,688_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:29,-76.0,3.0,Foreground,0.93,150.0
913,688_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:29,-84.0,11.8,Foreground,0.93,154.0
914,688_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:29,-84.0,18.8,Foreground,0.93,164.0
915,415_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:29,-74.0,2.8,Foreground,0.93,150.0
916,229_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:30,-68.0,1.8,Foreground,0.93,146.0
917,229_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:30,-87.0,11.8,Foreground,0.93,152.0
918,792_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:30,-69.0,1.8,Foreground,0.93,148.0
919,792_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:30,-94.0,16.9,Foreground,0.93,162.0
920,0_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:30,-67.0,1.3,Foreground,0.93,148.0
921,0_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:30,-68.0,1.8,Foreground,0.93,146.0
922,0_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:30,-75.0,3.1,Foreground,0.93,150.0
923,0_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:30,-90.0,10.0,Foreground,0.93,156.0
924,0_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:30,-90.0,12.8,Foreground,0.93,154.0
925,604_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:30,-71.0,2.6,Foreground,0.93,150.0
926,604_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:30,-82.0,12.5,Foreground,0.93,170.0
927,812_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:31,-77.0,2.2,Foreground,0.93,146.0
928,307_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:31,-74.0,1.6,Foreground,0.93,148.0
929,307_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:31,-68.0,1.7,Foreground,0.93,146.0
930,307_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:31,-76.0,3.3,Foreground,0.93,150.0
931,307_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:30:31,-79.0,11.1,Foreground,0.93,162.0
932,307_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:31,-86.0,13.0,Foreground,0.93,154.0
933,307_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:32,-81.0,14.4,Foreground,0.93,168.0
934,Rule 4,,,,,,,
935,539_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:32,-89.0,14.3,Foreground,0.93,170.0
936,539_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:30:32,-89.0,32.0,Foreground,0.93,164.0
